"population"	"id_pl"	"bud_h"	"shoot_h"	"veg_h_min"	"veg_h_max"	"veg_h_mean"	"diff_veg_h_max_shoot_h"	"diff_veg_h_mean_shoot_h"	"a"	"b"	"c"	"d"	"e"	"f"	"n_fl"	"phen_index"	"most_adv"	"phen_index_p"	"most_adv_p"	"fr_int_h_max"	"fr_pred_h_max"	"n_intact_fruits"	"n_predated_fr"	"n_fruits_total"	"n_predated"	"fruit_set"	"n_fl_corrected"	"n_eggs_max"	"n_redants"	"n_blackants"	"dist_closest_redants"	"dist_closest_redants1"	"days_datalog"	"avg_d_mean"	"avg_d_sd"	"avg_d_min"	"avg_d_max"	"avg_d_range"	"avg_day_mean"	"avg_day_sd"	"avg_day_min"	"avg_day_max"	"avg_day_range"	"avg_d_mean_ja"	"avg_d_sd_ja"	"avg_d_min_ja"	"avg_d_max_ja"	"avg_d_range_ja"	"avg_day_mean_ja"	"avg_day_sd_ja"	"avg_day_min_ja"	"avg_day_max_ja"	"avg_day_range_ja"	"higher_veg_max"	"higher_veg_mean"	"attack"	"redants_pres"	"prop_pred"	"id"	"z.bud_h"	"z.shoot_h"	"z.veg_h_min"	"z.veg_h_max"	"z.veg_h_mean"	"z.diff_veg_h_max_shoot_h"	"z.diff_veg_h_mean_shoot_h"	"z.phen_index"	"z.most_adv"	"z.n_fl_corrected"	"z.n_eggs_max"	"z.n_redants"	"z.dist_closest_redants"	"z.dist_closest_redants1"	"z.avg_d_mean"	"z.avg_d_sd"	"z.avg_d_min"	"z.avg_d_max"	"z.avg_d_range"	"z.avg_day_mean"	"z.avg_day_sd"	"z.avg_day_min"	"z.avg_day_max"	"z.avg_day_range"	"z.avg_d_mean_ja"	"z.avg_d_sd_ja"	"z.avg_d_min_ja"	"z.avg_d_max_ja"	"z.avg_d_range_ja"	"z.avg_day_mean_ja"	"z.avg_day_sd_ja"	"z.avg_day_min_ja"	"z.avg_day_max_ja"	"z.avg_day_range_ja"	"z.n_predated"
"180"	"Remmene"	"R_15_072"	10	21	20	50	35	29	14	0	1	0	0	0	0	1	2	2	3,45971564	3,45971564	NA	NA	0	0	0	1	0	2	1	12	0	23	0	66	13,1979167	1,93578641	10,3484848	15,4772727	5,12878788	14,3090909	1,22598231	12,5378788	15,4772727	2,93939394	13,9676724	1,95314776	11,0517241	16,1896552	5,13793103	15,1172414	1,15543436	13,3793103	16,1896552	2,81034483	"0"	"0"	"1"	"1"	0,5	180	-0,628426898439305	-0,246027204717272	-0,18598552654408	0,869653282504827	0,442673750672048	1,02143419789912	0,584718979658634	0,298725837195712	-0,322494815687657	-0,650854820622048	-0,525718365795869	0,679167933636037	-0,346389777729943	-0,297216046180966	-1,56686608772773	6,60198324226445e-05	-2,01962259024886	-1,18339700408231	-0,0793191261046074	-1,26856266504788	-0,592023019117785	-1,36261212493702	-1,18312260168709	-0,629753615714864	-1,59599226932663	-0,174518249398625	-1,9502006670651	-1,28509845453253	-0,250117860285057	-1,29772407585266	-0,824344742817609	-1,32538107473096	-1,28509509032986	-0,83319298609856	-0,14379093135546
"181"	"Remmene"	"R_15_073"	9,2	19	35	35	35	16	16	0	1	0	0	0	0	1	2	2	3,45971564	3,45971564	NA	NA	0	0	0	1	0	1	0	3	0	47	0	66	14,030303	3,2755559	9,93181818	18,8712121	8,93939394	15,7954545	2,6581984	12,2651515	18,8712121	6,60606061	14,875	3,40401815	10,5172414	19,7241379	9,20689655	16,7724138	2,61193263	13,2241379	19,7241379	6,5	"0"	"0"	"0"	"1"	1	181	-0,698576877799972	-0,542846806665642	0,866697185962576	-0,00249459238141277	0,442673750672048	0,22223087161252	0,73443154585482	0,298725837195712	-0,322494815687657	-0,9736191588356	-0,674868801035709	-0,286972366325086	-0,184825640493579	-0,297216046180966	-0,905024515707108	1,90464649361399	-2,36863603469101	0,380033736582129	1,83558451701949	-0,267799291823274	1,76622224170855	-1,595950010423	0,380171318541701	1,73625025885809	-0,782509172516722	1,90356225495637	-2,44445377939536	0,464162434872923	1,83674829407449	-0,073102341597171	1,63095449716181	-1,47884620812906	0,464197080522601	1,61356331842699	-0,14379093135546
"182"	"Remmene"	"R_15_074"	17,6	20	30	30	30	10	10	1	1	1	0	0	0	3	2	3	3,45971564	5,18957346	NA	NA	0	0	0	1	0	3	3	10	0	47	0	66	14,1003788	2,61136071	10,7651515	17,5681818	6,8030303	15,4121212	2,23714861	12,0151515	17,5681818	5,5530303	15,3448276	3,0541317	11,5344828	19,5517241	8,01724138	16,862069	2,66988614	12,8793103	19,5517241	6,67241379	"0"	"0"	"1"	"1"	0,333333333333333	182	0,0379979054870278	-0,394437005691457	0,515802948460357	-0,293210550676826	0,0829790699168038	-0,14663220205822	0,285293847266263	0,298725837195712	0,519883883910274	-0,328090482408496	-0,227417495316191	0,464470089200232	-0,184825640493579	-0,297216046180966	-0,84930630214136	0,960444375939527	-1,67060907879611	-0,220211991740895	0,762020245914054	-0,525896251663598	1,07293393223325	-1,80984305072917	-0,220021880507137	1,05675740670233	-0,361275638989506	1,40242017121519	-1,50377837878615	0,378832630561313	1,22660522517184	-0,00676864336185334	1,72864991636553	-1,81987988185808	0,378865750286661	1,7278977231973	-0,14379093135546
"183"	"Remmene"	"R_15_075"	13	21	20	35	27,5	14	6,5	0	2	0	0	0	0	2	2	2	3,45971564	3,45971564	NA	NA	0	0	0	2	0	2	13	3	0	57	0	66	13,8522727	1,71899156	11,6818182	16,1893939	4,50757576	14,6015152	1,61382588	12,2272727	16,1893939	3,96212121	14,6400862	1,70277451	12,4310345	16,8448276	4,4137931	15,3758621	1,57751776	13,0344828	16,8448276	3,81034483	"0"	"0"	"1"	"1"	1	183	-0,365364475836805	-0,246027204717272	-0,18598552654408	-0,00249459238141277	-0,0968682704608183	0,0992765137222732	0,0232968564229378	0,298725837195712	-0,322494815687657	-0,650854820622048	1,2640868570822	-0,286972366325086	-0,117507249978428	-0,297216046180966	-1,04657880801022	-0,308123740576589	-0,902779387105358	-0,855355738773082	-0,391490295994797	-1,07167441450081	0,0465888965565215	-1,6283580572036	-0,855110044236584	0,0301854791719419	-0,993125939280329	-0,533127656016261	-0,674708573364966	-0,960845217944924	-0,621509293753135	-1,1063769206268	-0,112815541188052	-1,66641464956022	-0,96083605523015	-0,170053426494254	0,429480808127492
"184"	"Remmene"	"R_15_076"	29,9	20	30	30	30	10	10	3	1	0	1	0	0	5	1,8	4	3,113744076	6,91943128	NA	NA	0	0	0	1	0	5	4	1	1	82	0	66	13,467803	1,16139928	11,8484848	14,9242424	3,07575758	14,1060606	0,83789547	12,9015152	14,9242424	2,02272727	14,0711207	1,24890021	12,3275862	15,6206897	3,29310345	14,7793103	0,86653541	13,5	15,6206897	2,12068966	"0"	"0"	"1"	"1"	0,2	184	1,11655383815728	-0,394437005691457	0,515802948460357	-0,293210550676826	0,0829790699168038	-0,14663220205822	0,285293847266263	0,023873060092426	1,3622625835082	0,317438194018609	-0,0782670600763513	-0,501670210760891	0,0507887263094509	-0,297216046180966	-1,35227585112866	-1,10078201257482	-0,763174049534849	-1,43815245774152	-1,11100677342708	-1,40526225046211	-1,23103549608211	-1,05149494428905	-1,43785576094512	-1,22125458597129	-1,50324358247558	-1,18321145451308	-0,770370498887111	-1,56668678896433	-1,19628174847918	-1,54775106382133	-1,31135759204389	-1,20601924936589	-1,5666884603116	-1,29053061181119	-0,14379093135546
"185"	"Remmene"	"R_15_077"	31,4	30	35	35	35	5	5	0	3	1	1	0	0	5	2,6	4	4,497630332	6,91943128	NA	NA	0	0	0	3	0	5	22	0	17	78	78	66	13,9318182	1,59827353	11,8712121	15,9848485	4,11363636	14,4590909	1,70304475	11,9621212	15,9848485	4,02272727	14,5926724	1,58327038	12,5862069	16,5344828	3,94827586	15,1241379	1,6477767	12,6724138	16,5344828	3,86206897	"0"	"0"	"1"	"0"	0,6	185	1,24808504945853	1,0896610040504	0,866697185962576	-0,00249459238141277	0,442673750672048	-0,454018096783836	-0,0889875682242015	1,12328416850557	1,3622625835082	0,317438194018609	2,60644077424076	-0,609019132978794	0,0238613701033904	0,327341972440973	-0,983331108273729	-0,479733263324699	-0,744136927588603	-0,949580334009373	-0,589452504722854	-1,16756819371954	0,193494086927467	-1,85521429911057	-0,949326393600619	0,0692929808043717	-1,03563575035135	-0,704293326261213	-0,531215731318336	-1,11443884590931	-0,860260929187705	-1,29262152352017	0,00562381815547792	-2,02450002675564	-1,11443242985798	-0,135753103073743	1,00275254761044
"186"	"Remmene"	"R_15_078"	13,2	26	35	70	52,5	44	26,5	2	1	0	0	0	0	3	1,333333333	2	2,306477093	3,45971564	NA	NA	0	0	0	0	0	3	4	0	7	12	12	66	14,436553	2,48133301	11,2424242	18,0681818	6,82575758	15,7363636	2,03878808	13,0909091	18,0681818	4,97727273	15,0603448	2,49433557	11,7931034	18,7241379	6,93103448	16,4068966	1,96354729	13,8275862	18,7241379	4,89655172	"0"	"0"	"1"	"0"	0	186	-0,347826980996639	0,496021800153654	0,866697185962576	2,03251711568648	1,7016051333154	1,94359188207597	1,5204225183848	-0,617450086939997	-0,322494815687657	-0,328090482408496	-0,0782670600763513	-0,609019132978794	-0,420440007296609	-0,201130197162206	-0,582009662347101	0,775600475313959	-1,27083002050435	0,0101148580349788	0,773441146050423	-0,307584986528713	0,7463192662805	-0,889454795943279	0,0102848126867352	0,685236141194248	-0,616334505415652	0,600624619948631	-1,26462370369055	-0,0307504103379064	0,669518072405358	-0,343539612883359	0,537935668848479	-0,882037279103277	-0,0307246150489915	0,550253332179508	-0,717062670838412
"187"	"Remmene"	"R_15_079"	9,2	25	35	70	52,5	45	27,5	3	0	0	0	0	0	3	1	1	1,72985782	1,72985782	NA	NA	0	0	0	0	0	3	6	11	10	86	0	66	14,1486742	1,65976417	12,030303	16,6060606	4,57575758	14,9439394	1,46410676	12,969697	16,6060606	3,63636364	14,7715517	1,68711568	12,6206897	17,2586207	4,63793103	15,6068966	1,44689299	13,6551724	17,2586207	3,60344828	"0"	"0"	"1"	"1"	0	187	-0,698576877799972	0,347611999179469	0,866697185962576	2,03251711568648	1,7016051333154	2,00506906102109	1,59527880148289	-1,07553804832072	-1,16487351528559	-0,328090482408496	0,220033810403327	0,571819011418134	0,0777160825155115	-0,297216046180966	-0,810905978328528	-0,392319814116856	-0,61087724149135	-0,663416681938063	-0,357227605636079	-0,841121407507273	-0,199934241718715	-0,993160494306863	-0,663187784554577	-0,180017340489184	-0,875257859367779	-0,555555785757064	-0,499328391986564	-0,756053697495313	-0,506554802807926	-0,935440122706017	-0,333016900234972	-1,05255411596779	-0,756040872562323	-0,307254713544905	-0,717062670838412
"188"	"Remmene"	"R_15_080"	4,4	17	40	40	40	23	23	5	0	0	0	0	0	5	1	1	1,72985782	1,72985782	NA	NA	0	0	0	0	0	5	0	0	4	20	20	66	14,0748106	2,43315216	11,0378788	17,7575758	6,71969697	15,3333333	2,0530411	12,6666667	17,7575758	5,09090909	14,862069	2,59225676	11,6551724	18,8103448	7,15517241	16,2448276	2,12099278	13,5344828	18,8103448	5,27586207	"0"	"0"	"0"	"0"	0	188	-1,11947675396397	-0,839666408614012	1,21759142346479	0,288221365914	0,802368431427292	0,652571124228382	1,25842552754147	-1,07553804832072	-1,16487351528559	0,317438194018609	-0,674868801035709	-0,609019132978794	-0,366585294884488	-0,137072964483033	-0,869635922753495	0,707107867589179	-1,44216386673086	-0,132966944967991	0,720143627156286	-0,578943867047399	0,769787873498468	-1,25242478299443	-0,132784468805616	0,758562705141869	-0,794102724751713	0,740877062416798	-1,39217287607129	0,0119144918178993	0,784472563350567	-0,463450517541419	0,803350190717556	-1,17191584243309	0,0119410500689795	0,801789030631863	-0,717062670838412
"189"	"Remmene"	"R_15_081"	29,8	16	35	35	35	19	19	1	2	0	1	0	0	4	2,25	4	3,892180095	6,91943128	27,3	NA	1	0	1	1	0,25	4	0	0	6	35	35	66	14,4204545	2,00896024	11,9393939	17,5530303	5,61363636	15,4242424	1,75312603	13,0606061	17,5530303	4,49242424	15,1875	2,13997455	12,5344828	18,5172414	5,98275862	16,3	1,79032092	13,9137931	18,5172414	4,60344828	"0"	"0"	"0"	"0"	0,25	189	1,10778509073719	-0,988076209588198	0,866697185962576	-0,00249459238141277	0,442673750672048	0,406662408447889	0,959000395149099	0,64229180857482	1,3622625835082	-0,00532614419494321	-0,674868801035709	-0,609019132978794	-0,265607709111761	-0,016965653209583	-0,594809796788495	0,10408797946804	-0,687025645513098	-0,227191586269654	0,164326663068147	-0,517735090424497	0,275956462570877	-0,915381199144871	-0,227000864230991	0,372376121682072	-0,502330913029083	0,0930736131592864	-0,579046647842823	-0,133146145817068	0,18317214799207	-0,422629802931244	0,245918449627618	-0,796778860671023	-0,133122181636819	0,355884846059401	-0,14379093135546
"190"	"Remmene"	"R_15_082"	25,7	22	40	40	40	18	18	1	2	0	1	0	0	4	2,25	4	3,892180095	6,91943128	NA	32	0	1	1	2	0,25	4	11	0	8	40	40	66	14,5473485	2,46348315	11,4015152	17,8257576	6,42424242	15,8545455	2,01427052	12,8409091	17,8257576	4,98484848	15,4741379	2,62304595	12,137931	18,8793103	6,74137931	16,9206897	2,03799245	13,8448276	18,8793103	5,03448276	"0"	"0"	"1"	"0"	0,5	190	0,748266446513777	-0,0976174037430864	1,21759142346479	0,288221365914	0,802368431427292	0,345185229502766	0,884144112051006	0,64229180857482	1,3622625835082	-0,00532614419494321	0,965785986602524	-0,609019132978794	-0,231948513854185	0,0230701172149003	-0,493914666198305	0,750225591746686	-1,13757025064386	-0,101558746555895	0,571671970610242	-0,228013529788187	0,7059493667376	-1,10334783624945	-0,101379019017605	0,690124574058748	-0,245339847668468	0,784976394738192	-0,945750680265514	0,0460464036442872	0,572248888548448	0,0366033844083472	0,663431969484762	-0,864985575636874	0,0460735722649226	0,641720861300872	0,429480808127492
"191"	"Remmene"	"R_15_083"	19,6	22	40	40	40	18	18	2	1	2	0	0	0	5	2	3	3,45971564	5,18957346	32,3	27	1	1	2	2	0,4	5	5	0	3	42	42	66	14,6051136	2,41717367	11,6060606	17,9924242	6,38636364	15,8575758	2,05565351	12,8030303	17,9924242	5,18939394	15,4719828	2,58782913	12,2586207	19,0862069	6,82758621	16,8517241	2,12251207	13,6896552	19,0862069	5,39655172	"0"	"0"	"1"	"0"	0,4	191	0,213372853888694	-0,0976174037430864	1,21759142346479	0,288221365914	0,802368431427292	0,345185229502766	0,884144112051006	0,298725837195712	0,519883883910274	0,317438194018609	0,0708833751634881	-0,609019132978794	-0,218484835751155	0,0390844253846936	-0,447984856214733	0,684393273562624	-0,966236404417356	-0,024783160674184	0,552637147100017	-0,225973239478413	0,774089391645659	-1,13575588303005	-0,0246101519938743	0,822112396907752	-0,247272046602939	0,734535371493256	-0,834145085077483	0,148442188614734	0,616462156269197	-0,0144225828419363	0,805911341430291	-1,01845070903498	0,14847118834492	0,881823111981661	0,429480808127492
"192"	"Remmene"	"R_15_086"	37	26	35	35	35	9	9	3	1	2	0	1	0	7	2,285714286	5	3,953960731	8,6492891	NA	47,3	1	3	4	4	0,571428571	7	2	0	13	26	26	66	14,6856061	2,26962428	12,1136364	17,9924242	5,87878788	15,7484848	2,14308187	12,7272727	17,9924242	5,26515152	15,2133621	2,20807819	12,6896552	18,4482759	5,75862069	16,2655172	2,03849563	13,3793103	18,4482759	5,06896552	"0"	"0"	"1"	"0"	0,571428571428571	192	1,73913490498319	0,496021800153654	0,866697185962576	-0,00249459238141277	0,442673750672048	-0,208109381003343	0,21043756416817	0,691372662021626	2,20464128310613	0,962966870445714	-0,37656793055603	-0,609019132978794	-0,326194260575397	-0,0890300399736529	-0,383984184007766	0,474641007064615	-0,541074488942858	-0,024783160674184	0,297570457790893	-0,299423825289613	0,918046380448807	-1,20057197659125	-0,0246101519938743	0,870996777174658	-0,479143718902058	0,190618402504399	-0,435553805796191	-0,167278057643456	0,0682176570468603	-0,448142786556385	0,66428020768526	-1,32538107473096	-0,167254703832762	0,664587743581213	1,5760242870934
"193"	"Remmene"	"R_15_088"	19,2	30	40	40	40	10	10	0	4	1	0	0	0	5	2,2	3	3,805687204	5,18957346	NA	NA	0	0	0	3	0	5	5	1	6	48	0	66	14,1524621	2,09533961	11,6060606	17,1212121	5,51515152	15,1909091	1,85660571	12,5	17,1212121	4,62121212	14,7586207	2,13623303	12,1551724	17,8103448	5,65517241	15,8517241	1,82774628	13,2068966	17,8103448	4,60344828	"0"	"0"	"1"	"1"	0,6	193	0,178297864208361	1,0896610040504	1,21759142346479	0,288221365914	0,802368431427292	-0,14663220205822	0,285293847266263	0,573578614298999	0,519883883910274	0,317438194018609	0,0708833751634881	-0,501670210760891	-0,178093801442064	-0,297216046180966	-0,807894167957963	0,22688258157497	-0,966236404417356	-0,42611023763343	0,114836115911327	-0,674837578936479	0,44634308694669	-1,39502017171762	-0,425902107636851	0,455479564264169	-0,88685141160277	0,0877146370424372	-0,929807010599628	-0,48299835339293	0,0151617357819609	-0,754298220120258	0,309008437344497	-1,49589781269571	-0,482980645502613	0,355884846059401	1,00275254761044
"194"	"Remmene"	"R_15_089"	8,8	24	30	30	30	6	6	2	0	0	0	0	0	2	1	1	1,72985782	1,72985782	NA	NA	0	0	0	2	0	2	0	2	18	14	0	66	14,219697	2,2940146	11,5530303	17,4924242	5,93939394	15,3242424	2,11905493	12,1590909	17,4924242	5,33333333	14,8685345	2,35519593	12,1206897	18,1896552	6,06896552	16,0103448	2,14482348	12,7931034	18,1896552	5,39655172	"0"	"0"	"0"	"1"	1	194	-0,733651867480305	0,199202198205284	0,515802948460357	-0,293210550676826	0,0829790699168038	-0,392540917838712	-0,0141312851261086	-1,07553804832072	-1,16487351528559	-0,650854820622048	-0,674868801035709	-0,394321288542988	-0,406976329193579	-0,297216046180966	-0,754434792292302	0,509313633638074	-1,01065629978311	-0,255110010450058	0,328026181437488	-0,585064737976725	0,878484321495009	-1,68669250718579	-0,254916845187746	0,914992711671589	-0,788305948634217	0,401335024365271	-0,961694257458227	-0,295272764110872	0,227385415712819	-0,636938628622226	0,843522912377004	-1,90513830029034	-0,295251699186674	0,881823111981661	0,429480808127492
"195"	"Remmene"	"R_15_090"	5,1	16	30	45	37,5	29	21,5	2	0	0	0	0	0	2	1	1	1,72985782	1,72985782	NA	NA	0	0	0	0	0	2	0	1	3	17	0	66	14,2244318	1,38103151	12,5227273	16,1060606	3,58333333	14,8621212	1,25214617	13,0681818	16,0984848	3,03030303	14,7715517	1,43330385	13,0172414	16,7241379	3,70689655	15,4482759	1,27682676	13,637931	16,7241379	3,0862069	"0"	"0"	"0"	"1"	0	195	-1,05809552202339	-0,988076209588198	0,515802948460357	0,578937324209414	0,62252109104967	1,02143419789912	1,14614110289433	-1,07553804832072	-1,16487351528559	-0,650854820622048	-0,674868801035709	-0,501670210760891	-0,386780812039034	-0,297216046180966	-0,750670088962606	-0,788558708645793	-0,198406712726606	-0,893743531713937	-0,855940089143152	-0,896209313200849	-0,548942369988977	-0,908899641123081	-0,896983992641045	-0,57109236326622	-0,875257859367779	-0,919090267770763	-0,132624452037045	-1,02057610075957	-0,984058073677064	-1,05279971420405	-0,619706897652659	-1,06960581943419	-1,02056800619218	-0,650257934487228	-0,717062670838412
"196"	"Remmene"	"R_15_091"	14,7	18	30	45	37,5	27	19,5	2	1	0	0	0	0	3	1,333333333	2	2,306477093	3,45971564	NA	32,2	0	1	1	3	0,25	4	0	1	0	11	0	66	14,2130682	2,31678253	11,1590909	17,4469697	6,28787879	15,45	1,84089277	12,8863636	17,4469697	4,56060606	14,8943966	2,38909712	11,7413793	18,1724138	6,43103448	16,2034483	1,82655071	13,637931	18,1724138	4,53448276	"0"	"0"	"0"	"1"	0,75	196	-0,216295769695389	-0,691256607639827	0,515802948460357	0,578937324209414	0,62252109104967	0,898479840008875	0,996428536698145	-0,617450086939997	-0,322494815687657	-0,00532614419494321	-0,674868801035709	-0,501670210760891	-0,427171846348124	-0,297216046180966	-0,759705440562955	0,541679913979646	-1,34063268928961	-0,276048794036332	0,503146594918002	-0,500392589126585	0,420470618017334	-1,06445823144707	-0,275853796359307	0,416372062631739	-0,765118754507192	0,449891671808765	-1,31245462021503	-0,30380575444029	0,413081129882489	-0,494066053499049	0,306992999240103	-1,06960581943419	-0,303784842108701	0,310151081498719	1,00275254761044
"197"	"Remmene"	"R_15_092"	12,6	21	30	45	37,5	24	16,5	3	1	0	0	0	0	4	1,25	2	2,162322275	3,45971564	32,8	44	0	1	1	1	0,25	4	0	1	0	17	0	66	14,2528409	1,84053729	11,9545455	16,8333333	4,87878788	15,15	1,62558671	12,7424242	16,8333333	4,09090909	14,8943966	1,92320068	12,5344828	17,5517241	5,01724138	15,8448276	1,67839293	13,362069	17,5517241	4,18965517	"0"	"0"	"0"	"1"	0,25	197	-0,400439465517139	-0,246027204717272	0,515802948460357	0,578937324209414	0,62252109104967	0,714048303173505	0,771859687403866	-0,731972076941612	-0,322494815687657	-0,00532614419494321	-0,674868801035709	-0,501670210760891	-0,386780812039034	-0,297216046180966	-0,728081630450384	-0,135337581645976	-0,674334175040111	-0,558722671875948	-0,204948987403108	-0,702381531783267	0,0659539363745592	-1,18760877499045	-0,558502936574091	0,11328892175404	-0,765118754507192	-0,217411428237542	-0,579046647842823	-0,610993059860346	-0,312016429965368	-0,759400772452748	0,057235280934651	-1,3424326792976	-0,610977640856525	0,0814822653267051	-0,14379093135546
"198"	"Remmene"	"R_15_093"	31,4	33	40	60	50	27	17	1	1	7	1	0	0	10	2,8	4	4,843601896	6,91943128	49,3	21	1	1	2	4	0,2	10	30	0	1	56	56	66	14,717803	3,27876324	10,7348485	19,5681818	8,83333333	16,3848485	2,85225312	12,6212121	19,5681818	6,9469697	15,424569	3,15556573	11,5344828	20,1206897	8,5862069	17,0482759	2,67672724	13,5172414	20,1206897	6,60344828	"0"	"0"	"1"	"0"	0,4	198	1,24808504945853	1,53489040697295	1,21759142346479	1,45108519909565	1,52175779293778	0,898479840008875	0,809287828952913	1,39813694560886	1,3622625835082	1,93125988508637	3,79964425615947	-0,609019132978794	-0,124239089029943	0,151184582573247	-0,358383994636327	1,90920596237513	-1,69599185221561	0,701095407362601	1,78228699812535	0,129037611070703	2,08574708644128	-1,29131447335404	0,701204892268351	1,95622995715369	-0,289781857673962	1,54770405161829	-1,50377837878615	0,6604210144844	1,51841278187131	0,131001305441267	1,74018233489056	-1,18896754589949	0,660459169760569	1,68216396526801	1,5760242870934
"199"	"Remmene"	"R_15_094"	13,6	25	30	50	40	25	15	3	1	0	0	0	0	4	1,25	2	2,162322275	3,45971564	NA	26	0	1	1	2	0,2	5	0	0	1	29	29	66	13,8475379	1,40656098	11,9621212	15,7348485	3,77272727	14,5575758	1,14131478	12,9166667	15,7272727	2,81060606	14,3577586	1,44979963	12,4482759	16,2931034	3,84482759	15,0931034	1,17603966	13,4137931	16,2931034	2,87931034	"0"	"0"	"0"	"0"	0,4	199	-0,312751991316305	0,347611999179469	0,515802948460357	0,869653282504827	0,802368431427292	0,775525482118628	0,659575262756727	-0,731972076941612	-0,322494815687657	0,317438194018609	-0,674868801035709	-0,609019132978794	-0,305998743420852	-0,0650085777189629	-1,05034351133991	-0,752266696899808	-0,667988523566852	-1,06474375889731	-0,760765951491246	-1,10125865765737	-0,731434105728585	-1,03853174268826	-1,06796925509015	-0,712857058296962	-1,24625251711496	-0,895463375211373	-0,65876490369908	-1,23390061153859	-0,913316845323865	-1,31558319398529	-0,789609255332583	-1,29127766779815	-1,23389633178203	-0,787459228169274	0,429480808127492
"200"	"Remmene"	"R_15_095"	23,4	33	30	50	40	17	7	1	3	2	0	0	0	6	2,166666667	3	3,748025276	5,18957346	33,8	53,6	0	5	5	5	0,833333333	6	2	0	0	32	32	66	13,4128788	1,96722133	10,7045455	16,0606061	5,35606061	14,469697	1,49208977	12,3787879	16,0606061	3,68181818	14,0215517	1,98482302	11,2758621	16,6724138	5,39655172	15,1034483	1,47790561	13	16,6724138	3,67241379	"0"	"0"	"1"	"0"	0,833333333333333	200	0,546585255851861	1,53489040697295	0,515802948460357	0,869653282504827	0,802368431427292	0,283708050557643	0,0607249979719843	0,527769818573205	0,519883883910274	0,640202532232161	-0,37656793055603	-0,609019132978794	-0,285803226266306	-0,040987115464273	-1,39594682321214	0,0447530613524427	-1,72137462563512	-0,914682315300211	0,0348898400827186	-1,1604271439705	-0,153858233233043	-1,4987258700812	-0,91443142892001	-0,15068671749123	-1,54768568213811	-0,129149799721755	-1,74293314635492	-1,04617502225653	-0,117478062251548	-1,30792925450521	-0,280737221031665	-1,70051805649302	-1,04616738546609	-0,261520955615618	2,14929602657635
"201"	"Remmene"	"R_15_096"	15,5	36	30	60	45	24	9	1	4	0	0	0	0	5	1,8	2	3,113744076	3,45971564	26,7	33,2	1	1	2	3	0,333333333	6	1	0	1	5	5	66	14,094697	2,57000838	10,6212121	17,5909091	6,96969697	15,5666667	1,80472256	13,3333333	17,5909091	4,25757576	14,7909483	2,71043692	11,137931	18,6034483	7,46551724	16,3482759	1,91019465	14,0689655	18,6034483	4,53448276	"0"	"0"	"1"	"0"	0,5	201	-0,146145790334722	1,98011980989551	0,515802948460357	1,45108519909565	1,16206311218254	0,714048303173505	0,21043756416817	0,023873060092426	-0,322494815687657	0,640202532232161	-0,525718365795869	-0,609019132978794	-0,467562880657215	-0,257180275756483	-0,853823977941535	0,901659009612539	-1,79117737818361	-0,209742576915073	0,845773488454786	-0,421841311205769	0,360913804690657	-0,682043399216111	-0,209553381890687	0,220834554469591	-0,857867441358249	0,910146411484947	-1,87048241120884	-0,0904812436612627	0,943640322016526	-0,386911640653559	0,447996189247932	-0,643313727272916	-0,0904565165188481	0,310151081498719	1,00275254761044
